# station_name,lon,lat
ジヤトコ前(ジヤトコ１地区前),138.690076,35.157775
吉原本町,138.689774,35.160821
本吉原,138.692716,35.161946
岳南原田,138.704517,35.166076
比奈,138.713602,35.161485
岳南富士岡,138.723356,35.160949
須津,138.733944,35.160444
神谷,138.74303,35.16103
岳南江尾,138.751793,35.155261
新静岡,138.387423,34.975823
日吉町,138.391114,34.977017
音羽町,138.395775,34.978387
春日町,138.400544,34.978387
柚木(静岡鉄道),138.406084,34.981891
長沼(静岡),138.412884,34.989069
古庄,138.419581,34.992855
県総合運動場,138.430113,34.993375
県立美術館前,138.438088,34.997494
御門台,138.452464,35.007902
狐ヶ崎,138.459739,35.011488
桜橋(静岡),138.477573,35.013107
入江岡,138.481264,35.014891
新清水,138.487539,35.017054
掛川市役所前,138.000143,34.770289
西掛川,137.99501,34.771952
桜木(静岡),137.972764,34.778216
いこいの広場,137.963773,34.788103
細谷(静岡),137.961606,34.792705
原谷,137.955023,34.808434
原田(静岡),137.952911,34.820183
戸綿,137.931038,34.831311
遠州森,137.924297,34.8311
森町病院前,137.917944,34.826389
円田,137.907574,34.820793
遠江一宮,137.889145,34.818045
敷地,137.864355,34.826218
豊岡(静岡),137.839758,34.837105
上野部,137.830058,34.847442
天竜二俣,137.820045,34.859118
二俣本町,137.813015,34.859504
西鹿島,137.807988,34.846758
岩水寺,137.792537,34.837705
宮口,137.773731,34.830389
フルーツパーク,137.731976,34.834406
都田,137.718272,34.828223
常葉大学前,137.709231,34.81989
金指,137.681103,34.816951
岡地,137.665686,34.812295
気賀,137.651937,34.80722
西気賀,137.621523,34.802323
寸座,137.612523,34.790102
浜名湖佐久米,137.599286,34.789146
東都筑,137.586571,34.790412
都筑,137.574516,34.79585
三ヶ日,137.551705,34.802565
奥浜名湖,137.545934,34.795068
尾奈,137.541755,34.783958
知波田,137.511873,34.753069
大森(静岡),137.509636,34.737865
アスモ前,137.49405,34.727685
新浜松,137.732456,34.703402
第一通り,137.732845,34.707477
遠州病院,137.73327,34.710657
八幡(静岡),137.73598,34.717012
助信,137.738697,34.724303
曳馬,137.7416039,34.7331485
上島,137.745462,34.741568
自動車学校前,137.751625,34.747489
さぎの宮,137.757327,34.757275
積志,137.763409,34.768082
遠州西ヶ崎,137.773905,34.776821
遠州小松,137.777838,34.784264
浜北,137.784356,34.791358
美薗中央公園,137.789764,34.798208
遠州小林,137.795538,34.808374
遠州芝本,137.798718,34.824024
遠州岩水寺,137.801131,34.834373
新金谷,138.137645,34.825737
代官町,138.126102,34.835493
日切,138.122394,34.839012
合格,138.120771,34.844806
門出,138.119333,34.849992
神尾,138.101595,34.882842
福用,138.090124,34.901881
大和田(静岡),138.08215,34.921104
家山,138.077764,34.940071
抜里,138.087672,34.953373
川根温泉笹間渡,138.086114,34.962291
地名,138.087252,34.986019
塩郷,138.090612,34.997664
下泉,138.090078,35.022064
田野口,138.095416,35.0513
駿河徳山,138.110516,35.074758
青部,138.115473,35.089592
崎平,138.127411,35.091803
千頭,138.13656,35.107754
川根両国,138.140592,35.116836
沢間,138.134365,35.124705
土本,138.139186,35.136057
川根小山,138.14106,35.141753
奥泉,138.147796,35.149739
アプトいちしろ,138.144825,35.167514
長島ダム,138.157124,35.168787
ひらんだ,138.167507,35.164806
奥大井湖上,138.180792,35.1682
接岨峡温泉,138.185177,35.178821
尾盛,138.174369,35.192131
閑蔵,138.194189,35.191737
井川,138.221111,35.212242
ささしまライブ,136.881815,35.161745
小本,136.861331,35.14921
荒子,136.861676,35.139992
南荒子,136.861771,35.131707
中島(愛知),136.861346,35.125144
港北,136.862739,35.114529
荒子川公園,136.861148,35.104569
稲永,136.863203,35.091418
野跡,136.854136,35.075253
金城ふ頭,136.849009,35.048775
尾張星の宮,136.855011,35.212988
小田井,136.880491,35.221043
比良(愛知),136.90178,35.228549
味美(東海交通線),136.932263,35.229504
六名,137.152004,34.941132
中岡崎,137.152723,34.956231
北岡崎,137.157736,34.972301
大門(愛知),137.154883,34.982411
北野桝塚,137.139457,34.996289
三河上郷,137.132756,35.012384
永覚,137.138983,35.027361
末野原,137.146866,35.03949
三河豊田,137.150934,35.0554
新上挙母,137.151206,35.071732
新豊田,137.153524,35.088041
愛環梅坪,137.160781,35.105056
四郷,137.162635,35.12211
貝津,137.148091,35.133089
保見,137.134363,35.136665
篠原(愛知),137.120592,35.155171
八草,137.106945,35.175404
山口(愛知),137.102089,35.197656
瀬戸口,137.081866,35.206679
瀬戸市,137.078452,35.225921
中水野,137.071947,35.250399
藤が丘(愛知),137.02171,35.182113
はなみずき通,137.035369,35.17767
杁ヶ池公園,137.037866,35.171788
長久手古戦場,137.049932,35.171574
芸大通,137.061092,35.171938
公園西,137.076737,35.174403
愛・地球博記念公園,137.08796,35.177948
陶磁資料館南,137.097099,35.179286
高畑,136.853466,35.139161
岩塚,136.854406,35.158459
中村公園,136.855056,35.16783
中村日赤,136.861733,35.172385
本陣,136.866782,35.177135
亀島,136.876756,35.177526
伏見(愛知),136.897427,35.169273
栄(愛知),136.908031,35.16999
新栄町(愛知),136.920377,35.170729
今池(愛知),136.937331,35.169919
池下,136.946486,35.167675
覚王山,136.953708,35.166565
本山(愛知),136.963441,35.163923
東山公園(愛知),136.972873,35.160454
星ヶ丘(愛知),136.985095,35.162399
一社,136.995927,35.168231
上社,137.007081,35.173656
本郷(愛知),137.013425,35.175453
ナゴヤドーム前矢田,136.945255,35.190691
平安通,136.929784,35.195934
志賀本通,136.92121,35.196281
黒川(愛知),136.910178,35.197183
名城公園,136.904748,35.190528
名古屋城,136.905379,35.18156
久屋大通,136.908156,35.173784
矢場町,136.90899,35.163785
上前津,136.906815,35.157477
東別院,136.904824,35.150453
西高蔵,136.901769,35.134622
熱田神宮西,136.906769,35.127956
熱田神宮伝馬町,136.91038,35.120735
堀田(名古屋市営),136.921685,35.116644
妙音通,136.929545,35.117125
新瑞橋,136.936603,35.117734
瑞穂運動場東,136.948685,35.123167
総合リハビリセンター,136.954523,35.130536
八事,136.964036,35.136946
八事日赤,136.965008,35.144556
名古屋大学,136.96658,35.154261
自由ヶ丘,136.966762,35.174961
茶屋ヶ坂,136.962254,35.184612
砂田橋,136.953999,35.188861
日比野(名古屋市営),136.893125,35.132711
六番町,136.888715,35.124623
東海通,136.887336,35.113388
港区役所,136.88455,35.105736
築地口,136.883162,35.099348
名古屋港,136.881971,35.09348
庄内緑地公園,136.886963,35.215186
庄内通,136.891044,35.204476
浄心,136.890819,35.192205
浅間町,136.890335,35.18384
丸の内(愛知),136.896944,35.173458
大須観音,136.898158,35.160729
荒畑,136.92593,35.149654
御器所,136.934146,35.149585
川名,136.948717,35.148703
いりなか,136.955375,35.143234
塩釜口,136.977529,35.132433
植田(名古屋市営),136.987882,35.128649
原(愛知),136.996714,35.126118
平針,137.006904,35.122766
太閤通,136.873126,35.167611
国際センター(愛知),136.889375,35.172128
高岳,136.915656,35.174062
車道,136.929543,35.173507
吹上(愛知),136.935376,35.158787
桜山,136.933316,35.139695
瑞穂区役所,136.93443,35.131793
瑞穂運動場西,136.935477,35.124949
桜本町,136.936761,35.109001
鶴里,136.943433,35.105738
野並,136.95549,35.102358
鳴子北,136.966209,35.102684
相生山,136.976208,35.102545
神沢,136.98954,35.098518
徳重,136.99815,35.094491
新豊橋,137.383375,34.762272
柳生橋,137.38847,34.75479
小池,137.388076,34.748891
愛知大学前,137.385754,34.741682
南栄,137.385446,34.73592
高師,137.381674,34.727068
芦原,137.380122,34.718433
植田(豊橋鉄道線),137.373047,34.711085
向ヶ丘,137.367556,34.706351
大清水,137.358863,34.695966
老津,137.33536,34.692344
杉山,137.320759,34.680301
やぐま台,137.309427,34.673809
豊島,137.293737,34.667459
神戸(愛知),137.278044,34.668253
三河田原,137.269172,34.666875
駅前,137.383132,34.763879
駅前大通,137.385707,34.763209
新川(愛知),137.389483,34.762857
札木,137.390299,34.765959
市役所前(愛知),137.392488,34.767369
豊橋公園前,137.395406,34.766841
東八町,137.400341,34.765924
前畑,137.404718,34.765818
東田坂上,137.408495,34.765783
東田,137.413151,34.76536
競輪場前(愛知),137.416778,34.765078
井原(愛知),137.421885,34.764232
赤岩口,137.429931,34.763403
運動公園前(愛知),137.422314,34.75845
守山(愛知),136.956639,35.197431
金屋,136.956747,35.202551
川宮,136.962047,35.210405
川村(愛知),136.968591,35.214297
白沢渓谷,136.978569,35.216121
小幡緑地,136.982839,35.218785
東野(岐阜),137.428788,35.446315
飯沼,137.461257,35.418529
阿木,137.458962,35.399759
飯羽間,137.437468,35.387222
極楽,137.432619,35.379944
岩村,137.43434,35.368864
花白温泉,137.407207,35.355071
山岡,137.395679,35.350132
野志,137.389516,35.321962
明智(明知鉄道),137.387359,35.306169
前平公園,137.001652,35.449771
加茂野,136.985062,35.460927
富加,136.969658,35.475144
関富岡,136.944923,35.478588
関口,136.928872,35.479976
せきてらす前,136.914195,35.483434
関(岐阜),136.912758,35.490027
関市役所前,136.912787,35.499004
関下有知,136.914582,35.513679
松森,136.915367,35.526808
美濃市,136.915525,35.539618
梅山,136.918025,35.548981
湯の洞温泉口,136.931192,35.571281
洲原,136.944848,35.588954
母野,136.942009,35.59875
木尾,136.938467,35.606394
八坂(岐阜),136.944966,35.620186
みなみ子宝温泉,136.950618,35.627308
大矢,136.95024,35.637327
福野(岐阜),136.95172,35.646726
美並苅安,136.955047,35.660686
赤池(岐阜),136.960613,35.671021
深戸,136.962498,35.686445
相生(岐阜),136.95042,35.715114
郡上八幡,136.947364,35.741877
自然園前,136.931354,35.7702
山田(岐阜),136.911709,35.789003
徳永,136.903546,35.805087
郡上大和,136.894872,35.815224
万場,136.883093,35.833702
上万場,136.876707,35.844429
大中,136.868405,35.853775
大島(岐阜),136.859039,35.868426
美濃白鳥,136.860602,35.884946
白鳥高原,136.843028,35.912617
白山長滝,136.832312,35.919722
北濃,136.829793,35.92994
東大垣,136.646671,35.375338
横屋,136.659479,35.386996
十九条,136.660945,35.395737
美江寺,136.661378,35.413387
北方真桑,136.674271,35.439567
モレラ岐阜,136.669729,35.455112
糸貫,136.669704,35.462891
本巣,136.670072,35.487599
織部,136.667241,35.499017
木知原,136.650153,35.517759
谷汲口,136.642187,35.527552
神海,136.641739,35.542487
高科,136.641017,35.555099
鍋原,136.636606,35.5659
日当,136.631456,35.582304
高尾(岐阜),136.625819,35.601806
水鳥,136.620771,35.617813
樽見,136.615827,35.635119
大矢知,136.633382,35.022147
平津,136.61843,35.028477
暁学園前,136.605976,35.032798
山城,136.588342,35.035272
保々,136.565936,35.046774
北勢中央公園口,136.566096,35.060519
梅戸井,136.557033,35.075326
大安,136.545376,35.09196
三里,136.538651,35.107062
丹生川,136.519744,35.122757
伊勢治田,136.514419,35.133137
東藤原,136.498904,35.147643
西野尻,136.488224,35.16393
西藤原,136.478181,35.170368
西桑名,136.684034,35.065694
馬道,136.676354,35.060705
西別所,136.666043,35.059752
蓮花寺,136.652189,35.059657
在良,136.643731,35.060685
星川(三重),136.630113,35.064398
七和,136.615722,35.06888
穴太(三重),136.604887,35.073032
東員,136.587562,35.077945
大泉(三重),136.57021,35.095044
楚原,136.560349,35.110984
麻生田,136.535628,35.133807
阿下喜,136.518796,35.146177
鈴鹿,136.589009,34.878513
玉垣,136.570038,34.855104
鈴鹿サーキット稲生,136.555154,34.841053
徳田(三重),136.544077,34.826288
中瀬古,136.543033,34.812167
伊勢上野,136.542492,34.800444
河芸,136.53099,34.781015
東一身田,136.512126,34.758717
四十九,136.137,34.748194
フジテック前,136.285465,35.294672
鳥居本,136.283031,35.284788
ひこね芹川,136.260939,35.262195
彦根口,136.25826,35.254741
高宮(滋賀),136.260524,35.236266
尼子,136.246148,35.213967
豊郷(滋賀),136.230946,35.197863
愛知川,136.213378,35.176119
五箇荘,136.197146,35.154476
河辺の森,136.196218,35.135353
八日市,136.194582,35.114264
長谷野,136.187561,35.095626
大学前(滋賀),136.184698,35.087733
京セラ前,136.180382,35.074748
桜川(滋賀),136.187488,35.065052
朝日大塚,136.193568,35.05106
朝日野,136.20572,35.03154
日野(滋賀),136.219457,35.012203
水口松尾,136.18644,34.980224
水口,136.17683,34.974238
水口石橋,136.171625,34.970072
水口城南,136.165648,34.968181
スクリーン,136.267258,35.233264
多賀大社前,136.284077,35.226442
新八日市,136.191141,35.110356
太郎坊宮前,136.183958,35.108608
市辺,136.165641,35.103848
平田(滋賀),136.146612,35.11023
武佐(滋賀),136.130692,35.114894
紫香楽宮跡,136.087967,34.915741
雲井,136.084317,34.911249
勅旨,136.073102,34.893681
玉桂寺前,136.06938,34.885257
信楽,136.061317,34.87713
トロッコ嵯峨,135.680704,35.018656
トロッコ嵐山,135.670252,35.017162
トロッコ保津峡,135.646284,35.026148
トロッコ亀岡,135.606751,35.01314
元田中,135.781411,35.034968
茶山(京都),135.784508,35.038248
一乗寺,135.787416,35.044247
修学院,135.790297,35.050119
宝ヶ池,135.792366,35.058054
三宅八幡,135.796207,35.062387
八瀬比叡山口,135.8085,35.065225
八幡前(京都),135.79241,35.066358
岩倉(京都),135.786616,35.071208
木野,135.776525,35.071108
京都精華大前,135.768909,35.073069
二軒茶屋(京都),135.765876,35.077743
市原,135.763118,35.088236
二ノ瀬,135.763065,35.097657
貴船口,135.763804,35.105923
鞍馬,135.772453,35.113
福知山市民病院口,135.108581,35.306573
荒河かしの木台,135.105779,35.319394
牧(京都),135.101751,35.337892
下天津,135.111702,35.359587
公庄,135.12912,35.371855
大江(京都),135.147856,35.388798
大江高校前,135.152486,35.395675
二俣,135.154524,35.413495
大江山口内宮,135.158251,35.432023
辛皮,135.173161,35.462612
喜多,135.187498,35.509318
宮村,135.192134,35.523336
宮津,135.199875,35.53441
天橋立,135.182456,35.557729
岩滝口,135.151297,35.55038
与謝野,135.126469,35.543516
京丹後大宮,135.093977,35.579324
峰山,135.07214,35.625928
網野,135.025599,35.667342
夕日ヶ浦木津温泉,134.972332,35.650061
小天橋,134.928425,35.630067
かぶと山,134.919769,35.60685
久美浜,134.894997,35.60235
コウノトリの郷,134.835391,35.552816
国際会館,135.785216,35.062942
松ヶ崎(京都),135.777114,35.051657
北山(京都),135.766329,35.051277
北大路,135.75866,35.044972
鞍馬口,135.759385,35.03739
今出川,135.759385,35.030168
丸太町,135.759537,35.016554
烏丸御池,135.759638,35.010517
四条,135.759623,35.002353
五条(京都),135.759687,34.995252
九条(京都),135.759664,34.979062
十条(京都市営),135.759623,34.972168
くいな橋,135.757441,34.962674
石田(京都),135.803995,34.940569
醍醐(京都),135.810769,34.950732
小野(京都),135.812733,34.961218
椥辻,135.814658,34.972675
東野(京都),135.816602,34.981841
蹴上,135.790227,35.008037
東山(京都),135.780448,35.009425
三条京阪,135.773773,35.009278
京都市役所前,135.768829,35.011003
二条城前,135.750473,35.011892
西大路御池,135.731181,35.010983
太秦天神川,135.716085,35.010816
四条大宮,135.748395,35.00319
西大路三条,135.732438,35.007855
山ノ内(京都),135.72317,35.008336
嵐電天神川,135.715227,35.010192
蚕ノ社,135.712987,35.011894
太秦広隆寺,135.708232,35.013513
帷子ノ辻,135.700257,35.015146
有栖川,135.694216,35.015249
車折神社,135.688986,35.016763
鹿王院,135.685236,35.01704
嵐電嵯峨,135.681425,35.016426
嵐山(嵐電),135.677698,35.015271
撮影所前,135.702778,35.01575
常盤(京都),135.704807,35.020296
鳴滝,135.705793,35.023626
宇多野,135.709731,35.027145
御室仁和寺,135.714106,35.02639
妙心寺,135.718011,35.026345
龍安寺,135.721264,35.027862
等持院・立命館大学衣笠キャンパス前,135.723797,35.027828
北野白梅町,135.730846,35.027409
千里中央,135.495067,34.808655
桃山台,135.497142,34.793842
緑地公園,135.495278,34.774772
江坂,135.497106,34.758755
絹延橋,135.423025,34.834809
滝山,135.421197,34.843075
鶯の森,135.418888,34.847747
鼓滝,135.418339,34.854735
多田(兵庫),135.416497,34.860815
平野(兵庫),135.417266,34.868719
一の鳥居,135.419888,34.879599
畦野,135.415594,34.884954
山下(兵庫),135.412172,34.892926
笹部,135.416269,34.893765
光風台(大阪),135.431429,34.899887
ときわ台(大阪),135.438195,34.906134
妙見口,135.444597,34.911539
深井,135.497461,34.530398
泉ヶ丘,135.511575,34.497099
栂・美木多,135.490286,34.485087
光明池,135.475572,34.474712
和泉中央,135.456063,34.461211
貝塚市役所前,135.360497,34.439461
近義の里,135.362892,34.436903
石才,135.368205,34.430596
清児,135.372127,34.424786
名越,135.375027,34.421467
森(大阪),135.38189,34.414246
三ツ松,135.383387,34.411135
三ヶ山口,135.385026,34.407247
水間観音,135.385581,34.403528
東三国,135.498496,34.741052
西中島南方,135.498579,34.726584
中津(Osaka Metro),135.496938,34.711191
梅田,135.497496,34.703765
本町,135.498982,34.681936
心斎橋,135.50033,34.675012
なんば,135.500277,34.666316
大国町,135.4978,34.656075
動物園前,135.504413,34.648815
昭和町(大阪),135.516954,34.633564
西田辺,135.515152,34.621627
あびこ,135.512747,34.598821
北花田,135.516469,34.581873
新金岡,135.514864,34.567447
なかもず,135.50579,34.55607
大日,135.578241,34.749476
守口,135.563851,34.737973
太子橋今市,135.55493,34.731376
千林大宮,135.54913,34.723808
関目高殿,135.545797,34.715197
野江内代,135.538137,34.708951
都島,135.525799,34.709087
中崎町,135.505245,34.706864
東梅田,135.49969,34.701031
南森町,135.511078,34.697699
谷町四丁目,135.517253,34.681914
谷町六丁目,135.516912,34.674923
谷町九丁目,135.515801,34.667146
四天王寺前夕陽ヶ丘,135.514134,34.658536
阿倍野,135.51198,34.642374
文の里,135.518024,34.636039
田辺,135.525515,34.628215
駒川中野,135.533036,34.621507
平野(Osaka Metro),135.548887,34.621078
喜連瓜破,135.551633,34.609376
出戸,135.565801,34.609012
長原(大阪),135.573853,34.602432
八尾南,135.582464,34.597433
西梅田,135.495802,34.699642
肥後橋,135.496388,34.691355
四ツ橋,135.496783,34.674112
花園町,135.496636,34.644371
岸里,135.493859,34.634372
玉出,135.490527,34.624096
北加賀屋,135.478861,34.621318
住之江公園,135.471879,34.609269
コスモスクエア,135.412472,34.642888
大阪港,135.434336,34.65388
朝潮橋,135.448863,34.661035
阿波座,135.486297,34.681483
堺筋本町,135.506912,34.681867
緑橋,135.545242,34.680756
深江橋,135.557186,34.67909
高井田(Osaka Metro),135.573113,34.678747
野田阪神,135.476031,34.694384
玉川(大阪),135.476187,34.689607
西長堀,135.487223,34.675256
日本橋(大阪),135.506635,34.667146
今里(大阪),135.544274,34.668617
新深江,135.553836,34.668158
小路,135.556245,34.661531
北巽,135.554964,34.652982
南巽,135.553298,34.643261
扇町(大阪),135.5108,34.703809
長堀橋,135.506357,34.674645
恵美須町,135.505575,34.65508
ドーム前千代崎,135.479415,34.670757
西大橋,135.493575,34.675442
松屋町,135.512467,34.675479
大阪ビジネスパーク,135.529688,34.692144
蒲生四丁目,135.547709,34.700368
今福鶴見,135.560044,34.701913
横堤,135.57274,34.703532
鶴見緑地,135.580239,34.710754
門真南,135.59246,34.716865
トレードセンター前,135.412336,34.63865
中ふ頭,135.417416,34.634091
ポートタウン西,135.422777,34.630899
ポートタウン東,135.429085,34.630882
フェリーターミナル,135.434962,34.619253
南港東,135.438607,34.613826
南港口,135.445959,34.613826
平林(大阪),135.458585,34.610683
大阪空港,135.441821,34.791598
柴原阪大前,135.458734,34.800266
少路,135.47551,34.804246
万博記念公園(大阪),135.530228,34.806692
宇野辺,135.554406,34.808
沢良宜,135.566166,34.793902
摂津,135.561483,34.779842
南摂津,135.568572,34.765394
公園東口,135.539235,34.810427
阪大病院前,135.530005,34.818474
豊川(大阪),135.526778,34.834611
彩都西,135.522931,34.855492
天王寺駅前,135.512929,34.646202
松虫,135.509852,34.635458
東天下茶屋,135.508475,34.632539
北畠,135.505408,34.627245
姫松,135.503203,34.624162
帝塚山三丁目,135.500709,34.620568
帝塚山四丁目,135.499051,34.617649
神ノ木,135.496957,34.615844
住吉(大阪),135.491846,34.61448
新今宮駅前,135.503333,34.649529
今池(大阪),135.502339,34.645704
今船,135.501611,34.642702
松田町,135.500895,34.639197
北天下茶屋,135.500234,34.636511
聖天坂,135.499423,34.632909
天神ノ森,135.49799,34.629603
東玉出,135.495926,34.626784
塚西,135.494651,34.623524
東粉浜,135.492588,34.618133
住吉鳥居前,135.491093,34.612139
細井川,135.491221,34.609978
安立町,135.490188,34.605706
我孫子道,135.488833,34.600379
大和川,135.486764,34.594721
高須神社,135.485184,34.590488
綾ノ町,135.48315,34.587941
神明町,135.48012,34.585277
妙国寺前,135.478426,34.583444
花田口,135.476651,34.581519
大小路,135.474448,34.579158
宿院,135.47196,34.576439
寺地町,135.469335,34.573637
御陵前,135.466605,34.570639
東湊,135.462522,34.564737
石津北,135.458806,34.560111
石津(大阪),135.455075,34.555444
船尾(大阪),135.450565,34.549914
浜寺駅前,135.44316,34.541418
三宮,135.192862,34.693233
花隈,135.181524,34.686117
西元町,135.17959,34.683897
高速神戸,135.174441,34.679362
新開地,135.169291,34.675981
大開,135.161709,34.671179
高速長田,135.151551,34.667254
西代,135.144085,34.662374
湊川,135.166426,34.679153
長田(神戸電鉄線),135.149592,34.681605
丸山(兵庫),135.143993,34.685913
鵯越,135.142232,34.692576
鈴蘭台,135.145867,34.723662
北鈴蘭台,135.151917,34.739549
山の街,135.153211,34.746171
箕谷,135.155597,34.756969
谷上,135.17142,34.761691
花山,135.187308,34.769648
大池,135.198693,34.780978
神鉄六甲,135.206036,34.785205
唐櫃台,135.211461,34.790297
有馬口,135.221018,34.796477
有馬温泉,135.245868,34.799385
五社,135.216243,34.806253
岡場,135.222443,34.821707
田尾寺,135.226153,34.835664
二郎,135.227017,34.848818
道場南口,135.223137,34.856024
神鉄道場,135.226145,34.866806
横山(兵庫),135.219696,34.876633
三田本町,135.229606,34.881805
フラワータウン,135.202334,34.88546
南ウッディタウン,135.189612,34.901729
ウッディタウン中央,135.183707,34.909767
鈴蘭台西口,135.140582,34.726356
西鈴蘭台,135.135013,34.725836
藍那,135.118033,34.732432
木津(兵庫),135.088406,34.744106
木幡(兵庫),135.071218,34.748308
栄(兵庫),135.056544,34.75524
押部谷,135.03932,34.756609
緑が丘(兵庫),135.02571,34.765108
広野ゴルフ場前,135.023069,34.770269
志染,135.007598,34.782459
恵比須,134.99861,34.797805
三木上の丸,134.988814,34.800013
三木,134.981477,34.799814
大村(兵庫),134.97146,34.808707
樫山,134.949736,34.820491
市場(神戸電鉄線),134.94436,34.824408
小野(兵庫),134.934146,34.843172
葉多,134.919852,34.850204
新神戸,135.195758,34.706417
板宿,135.133403,34.66006
東須磨,135.127642,34.655241
月見山,135.121949,34.649992
須磨寺,135.116224,34.646031
山陽須磨,135.112208,34.643459
須磨浦公園,135.100145,34.637884
山陽塩屋,135.082389,34.633579
滝の茶屋,135.072984,34.631071
東垂水,135.063646,34.629216
山陽垂水,135.053622,34.629468
霞ヶ丘(兵庫),135.04275,34.63024
舞子公園,135.033676,34.634156
西舞子,135.028187,34.638653
大蔵谷,135.008367,34.646585
人丸前,135.002592,34.647556
山陽明石,134.99294,34.648725
西新町,134.980752,34.649661
林崎松江海岸,134.965056,34.652289
藤江,134.947571,34.663385
中八木,134.936128,34.670832
江井ヶ島,134.919879,34.679022
西江井ヶ島,134.908105,34.685688
山陽魚住,134.901953,34.689252
東二見,134.887924,34.700359
西二見,134.876927,34.707167
播磨町,134.868159,34.716574
別府(兵庫),134.850702,34.730206
浜の宮,134.83397,34.74091
尾上の松,134.820794,34.748576
高砂(兵庫),134.802343,34.751978
荒井(兵庫),134.793616,34.757833
伊保,134.787048,34.767171
山陽曽根,134.77321,34.77553
大塩,134.757531,34.779346
的形,134.742047,34.779882
八家,134.72188,34.784144
白浜の宮,134.707123,34.786822
妻鹿,134.692969,34.792271
飾磨,134.675401,34.799748
亀山(兵庫),134.676765,34.810672
手柄,134.681403,34.81986
山陽姫路,134.689263,34.828783
西飾磨,134.651176,34.803045
夢前川,134.639457,34.798695
広畑,134.62815,34.797736
山陽天満,134.61741,34.796378
平松,134.601001,34.790751
山陽網干,134.587953,34.787002
日生中央,135.393216,34.906447
網引,134.877982,34.862022
田原,134.866744,34.865486
法華口,134.856384,34.875262
播磨下里,134.840114,34.886258
長,134.82566,34.896484
播磨横田,134.825246,34.91048
北条町,134.832617,34.929664
苔縄,134.354083,34.896828
河野原円心,134.352516,34.919603
久崎,134.344237,34.960153
平福,134.372079,35.044206
石井(兵庫),134.357271,35.082257
宮本武蔵,134.330389,35.101685
大原(岡山),134.327553,35.123827
西粟倉,134.335754,35.16094
あわくら温泉,134.337011,35.188901
山郷,134.288644,35.232581
恋山形,134.279083,35.255641
妙法寺(兵庫),135.110002,34.675194
名谷,135.094725,34.67936
総合運動公園,135.075838,34.68186
学園都市,135.057687,34.681471
伊川谷,135.041313,34.68785
西神南,135.030286,34.699357
西神中央,135.017367,34.719538
県庁前(兵庫),135.183859,34.690916
大倉山(兵庫),135.174527,34.684614
湊川公園,135.167059,34.679188
上沢,135.158331,34.673251
長田(神戸市営),135.151502,34.668503
駒ヶ林,135.149554,34.652108
苅藻,135.156598,34.65365
御崎公園,135.164998,34.654641
中央市場前,135.175866,34.666199
ハーバーランド,135.178657,34.678554
みなと元町,135.183973,34.685875
旧居留地・大丸前,135.189836,34.689369
三宮・花時計前,135.195538,34.691618
貿易センター,135.199469,34.689339
ポートターミナル,135.202205,34.681501
中公園,135.207483,34.673124
みなとじま,135.210105,34.668863
市民広場,135.212455,34.664897
医療センター,135.216343,34.658578
計算科学センター(神戸どうぶつ王国・「富岳」前),135.221865,34.654892
神戸空港,135.229042,34.637194
南公園,135.217007,34.664666
中埠頭,135.217096,34.669266
北埠頭,135.214632,34.673566
南魚崎,135.267661,34.706751
アイランド北口,135.26875,34.692853
アイランドセンター,135.269347,34.689103
マリンパーク,135.270077,34.684176
学門,135.156604,33.89627
紀伊御坊,135.154655,33.894292
市役所前(和歌山),135.152905,33.889565
西御坊,135.152991,33.886796
田中口,135.192862,34.227262
日前宮,135.201722,34.226457
神前(和歌山),135.205092,34.212784
竈山,135.20727,34.207229
交通センター前,135.218027,34.203982
岡崎前,135.22509,34.203524
吉礼,135.235882,34.203329
伊太祈曽,135.251653,34.204127
山東,135.262077,34.20581
大池遊園,135.285239,34.204706
西山口,135.290871,34.209508
甘露寺前,135.301292,34.213327
貴志,135.311855,34.209509
井高野,135.5473208,34.75982037
瑞光四丁目,135.547085,34.752214
だいどう豊里,135.544408,34.743805
清水(大阪),135.563149,34.721379
新森古市,135.558296,34.715197
関目成育,135.546353,34.712975
栗田,135.235291,35.543757
丹後由良,135.279582,35.515736
丹後神崎,135.293628,35.506463
東雲(京都),135.284927,35.475018
四所,135.290471,35.446154
八頭高校前,134.246254,35.405799
因幡船岡,134.249174,35.395187
隼,134.270503,35.388707
安部,134.291682,35.374526
八東,134.316496,35.363572
徳丸,134.335719,35.364323
丹比,134.356175,35.360734
若桜,134.398289,35.345253
電鉄出雲市,132.75777,35.36113
出雲科学館パークタウン前,132.766186,35.362844
大津町,132.774315,35.36916
武志,132.773251,35.388003
川跡,132.776411,35.395127
大寺,132.787326,35.404423
美談,132.798006,35.412572
旅伏,132.806899,35.42116
雲州平田,132.823685,35.432312
布崎,132.855049,35.450275
湖遊館新駅,132.862037,35.452611
園,132.868136,35.456158
一畑口,132.882819,35.464605
伊野灘,132.900862,35.461308
津ノ森,132.919002,35.466378
高ノ宮,132.930401,35.471792
松江フォーゲルパーク,132.943716,35.474969
秋鹿町,132.95672,35.477231
長江,132.974399,35.479792
朝日ヶ丘,132.987954,35.480865
松江イングリッシュガーデン前,133.003643,35.477394
松江しんじ湖温泉,133.046039,35.46731
高浜(島根),132.746684,35.390677
遙堪,132.725637,35.389312
浜山公園北口,132.70829,35.38926
出雲大社前,132.687531,35.393245
